"Country or Area","Year","Value","Value Footnotes"
"Afghanistan","2011","12251.447",""
"Afghanistan","2010","8470.77",""
"Afghanistan","2009","6776.616",""
"Afghanistan","2008","4217.05",""
"Afghanistan","2007","2280.874",""
"Afghanistan","2006","1657.484",""
"Afghanistan","2005","1338.455",""
"Afghanistan","2004","957.087",""
"Afghanistan","2003","1037.761",""
"Afghanistan","2002","894.748",""
"Afghanistan","2001","645.392",""
"Afghanistan","2000","781.071",""
"Afghanistan","1999","832.409",""
"Afghanistan","1998","1056.096",""
"Afghanistan","1997","1114.768",""
"Afghanistan","1996","1199.109",""
"Afghanistan","1995","1268.782",""
"Afghanistan","1994","1320.12",""
"Afghanistan","1993","1375.125",""
"Afghanistan","1992","1426.463",""
"Afghanistan","1991","2493.56",""
"Afghanistan","1990","2676.91",""
"Albania","2011","4668.091",""
"Albania","2010","4415.068",""
"Albania","2009","4488.408",""
"Albania","2008","4657.09",""
"Albania","2007","4477.407",""
"Albania","2006","3865.018",""
"Albania","2005","4253.72",""
"Albania","2004","4165.712",""
"Albania","2003","4294.057",""
"Albania","2002","3751.341",""
"Albania","2001","3223.293",""
"Albania","2000","3021.608",""
"Albania","1999","2984.938",""
"Albania","1998","1752.826",""
"Albania","1997","1543.807",""
"Albania","1996","2016.85",""
"Albania","1995","2086.523",""
"Albania","1994","1928.842",""
"Albania","1993","2343.213",""
"Albania","1992","2387.217",""
"Albania","1991","3971.361",""
"Albania","1990","7488.014",""
"Algeria","2011","121755.401",""
"Algeria","2010","119276.509",""
"Algeria","2009","121374.033",""
"Algeria","2008","111575.809",""
"Algeria","2007","109294.935",""
"Algeria","2006","100919.507",""
"Algeria","2005","107127.738",""
"Algeria","2004","89493.135",""
"Algeria","2003","92533.078",""
"Algeria","2002","90853.592",""
"Algeria","2001","84293.329",""
"Algeria","2000","87930.993",""
"Algeria","1999","92118.707",""
"Algeria","1998","107080.067",""
"Algeria","1997","88195.017",""
"Algeria","1996","97131.496",""
"Algeria","1995","95345.667",""
"Algeria","1994","86500.863",""
"Algeria","1993","82294.814",""
"Algeria","1992","81935.448",""
"Algeria","1991","81220.383",""
"Algeria","1990","78924.841",""
"Andorra","2011","491.378",""
"Andorra","2010","517.047",""
"Andorra","2009","517.047",""
"Andorra","2008","539.049",""
"Andorra","2007","539.049",""
"Andorra","2006","546.383",""
"Andorra","2005","575.719",""
"Andorra","2004","564.718",""
"Andorra","2003","535.382",""
"Andorra","2002","531.715",""
"Andorra","2001","524.381",""
"Andorra","2000","524.381",""
"Andorra","1999","513.38",""
"Andorra","1998","484.044",""
"Andorra","1997","458.375",""
"Andorra","1996","425.372",""
"Andorra","1995","407.037",""
"Angola","2011","29710.034",""
"Angola","2010","29743.037",""
"Angola","2009","29361.669",""
"Angola","2008","27172.47",""
"Angola","2007","25151.953",""
"Angola","2006","22266.024",""
"Angola","2005","19156.408",""
"Angola","2004","18793.375",""
"Angola","2003","9064.824",""
"Angola","2002","12665.818",""
"Angola","2001","9732.218",""
"Angola","2000","9541.534",""
"Angola","1999","9156.499",""
"Angola","1998","7308.331",""
"Angola","1997","7381.671",""
"Angola","1996","10491.287",""
"Angola","1995","11012.001",""
"Angola","1994","3890.687",""
"Angola","1993","5801.194",""
"Angola","1992","4418.735",""
"Angola","1991","4367.397",""
"Angola","1990","4429.736",""
"Anguilla","2011","143.013",""
"Anguilla","2010","150.347",""
"Anguilla","2009","146.68",""
"Anguilla","2008","150.347",""
"Anguilla","2007","150.347",""
"Anguilla","2006","143.013",""
"Anguilla","2005","128.345",""
"Anguilla","2004","121.011",""
"Anguilla","2003","102.676",""
"Anguilla","2002","95.342",""
"Anguilla","2001","95.342",""
"Anguilla","2000","62.339",""
"Anguilla","1999","51.338",""
"Anguilla","1998","47.671",""
"Anguilla","1997","44.004",""
"Antigua and Barbuda","2011","513.38",""
"Antigua and Barbuda","2010","524.381",""
"Antigua and Barbuda","2009","509.713",""
"Antigua and Barbuda","2008","480.377",""
"Antigua and Barbuda","2007","469.376",""
"Antigua and Barbuda","2006","425.372",""
"Antigua and Barbuda","2005","410.704",""
"Antigua and Barbuda","2004","407.037",""
"Antigua and Barbuda","2003","388.702",""
"Antigua and Barbuda","2002","363.033",""
"Antigua and Barbuda","2001","344.698",""
"Antigua and Barbuda","2000","344.698",""
"Antigua and Barbuda","1999","348.365",""
"Antigua and Barbuda","1998","333.697",""
"Antigua and Barbuda","1997","337.364",""
"Antigua and Barbuda","1996","322.696",""
"Antigua and Barbuda","1995","322.696",""
"Antigua and Barbuda","1994","311.695",""
"Antigua and Barbuda","1993","304.361",""
"Antigua and Barbuda","1992","289.693",""
"Antigua and Barbuda","1991","289.693",""
"Antigua and Barbuda","1990","300.694",""
"Argentina","2011","190034.941",""
"Argentina","2010","179000.938",""
"Argentina","2009","180654.755",""
"Argentina","2008","191578.748",""
"Argentina","2007","179738.005",""
"Argentina","2006","174237.505",""
"Argentina","2005","160951.964",""
"Argentina","2004","156170.196",""
"Argentina","2003","133126.768",""
"Argentina","2002","123266.205",""
"Argentina","2001","132631.723",""
"Argentina","2000","141076.824",""
"Argentina","1999","145488.225",""
"Argentina","1998","137673.848",""
"Argentina","1997","134677.909",""
"Argentina","1996","129217.746",""
"Argentina","1995","122547.473",""
"Argentina","1994","123350.546",""
"Argentina","1993","118609.115",""
"Argentina","1992","121447.373",""
"Argentina","1991","117021.304",""
"Argentina","1990","112613.57",""
"Armenia","2011","4961.451",""
"Armenia","2010","4217.05",""
"Armenia","2009","4360.063",""
"Armenia","2008","5559.172",""
"Armenia","2007","5064.127",""
"Armenia","2006","4382.065",""
"Armenia","2005","4352.729",""
"Armenia","2004","3644.998",""
"Armenia","2003","3428.645",""
"Armenia","2002","3043.61",""
"Armenia","2001","3542.322",""
"Armenia","2000","3465.315",""
"Armenia","1999","3058.278",""
"Armenia","1998","3406.643",""
"Armenia","1997","3278.298",""
"Armenia","1996","2607.237",""
"Armenia","1995","3490.984",""
"Armenia","1994","2966.603",""
"Armenia","1993","2896.93",""
"Armenia","1992","4052.035",""
"Aruba","2011","2438.555",""
"Aruba","2010","2456.89",""
"Aruba","2009","2522.896",""
"Aruba","2008","2508.228",""
"Aruba","2007","2592.569",""
"Aruba","2006","2497.227",""
"Aruba","2005","2497.227",""
"Aruba","2004","2420.22",""
"Aruba","2003","2416.553",""
"Aruba","2002","2372.549",""
"Aruba","2001","2357.881",""
"Aruba","2000","2321.211",""
"Aruba","1999","1749.159",""
"Aruba","1998","1712.489",""
"Aruba","1997","1837.167",""
"Aruba","1996","1800.497",""
"Aruba","1995","1782.162",""
"Aruba","1994","1763.827",""
"Aruba","1993","1771.161",""
"Aruba","1992","1723.49",""
"Aruba","1991","1928.842",""
"Aruba","1990","1840.834",""
"Australia","2011","369039.546",""
"Australia","2010","368170.467",""
"Australia","2009","382464.433",""
"Australia","2008","376197.53",""
"Australia","2007","363795.736",""
"Australia","2006","357946.871",""
"Australia","2005","350268.173",""
"Australia","2004","342776.492",""
"Australia","2003","336355.575",""
"Australia","2002","341390.366",""
"Australia","2001","324877.865",""
"Australia","2000","329479.95",""
"Australia","1999","325380.244",""
"Australia","1998","316964.479",""
"Australia","1997","305838.801",""
"Australia","1996","302241.474",""
"Australia","1995","281940.962",""
"Australia","1994","278204.289",""
"Australia","1993","277478.223",""
"Australia","1992","268068.701",""
"Australia","1991","261574.444",""
"Australia","1990","263847.984",""
"Austria","2011","65202.927",""
"Austria","2010","67975.179",""
"Austria","2009","63483.104",""
"Austria","2008","68752.583",""
"Austria","2007","69724.338",""
"Austria","2006","72214.231",""
"Austria","2005","74278.752",""
"Austria","2004","72272.903",""
"Austria","2003","72074.885",""
"Austria","2002","66977.755",""
"Austria","2001","65785.98",""
"Austria","2000","62188.653",""
"Austria","1999","61917.295",""
"Austria","1998","63717.792",""
"Austria","1997","62705.7",""
"Austria","1996","63226.414",""
"Austria","1995","59827.105",""
"Austria","1994","57095.19",""
"Austria","1993","57135.527",""
"Austria","1992","56688.153",""
"Austria","1991","61638.603",""
"Austria","1990","57722.247",""
"Azerbaijan","2011","33457.708",""
"Azerbaijan","2010","30678.122",""
"Azerbaijan","2009","31902.9",""
"Azerbaijan","2008","35503.894",""
"Azerbaijan","2007","30509.44",""
"Azerbaijan","2006","39167.227",""
"Azerbaijan","2005","34337.788",""
"Azerbaijan","2004","32089.917",""
"Azerbaijan","2003","30615.783",""
"Azerbaijan","2002","29614.692",""
"Azerbaijan","2001","28771.282",""
"Azerbaijan","2000","29508.349",""
"Azerbaijan","1999","28576.931",""
"Azerbaijan","1998","31675.546",""
"Azerbaijan","1997","29809.043",""
"Azerbaijan","1996","31510.531",""
"Azerbaijan","1995","33479.71",""
"Azerbaijan","1994","42672.879",""
"Azerbaijan","1993","49365.154",""
"Azerbaijan","1992","57678.243",""
"Bahamas","2011","1906.84",""
"Bahamas","2010","2464.224",""
"Bahamas","2009","1642.816",""
"Bahamas","2008","1045.095",""
"Bahamas","2007","1547.474",""
"Bahamas","2006","1521.805",""
"Bahamas","2005","1598.812",""
"Bahamas","2004","1723.49",""
"Bahamas","2003","1518.138",""
"Bahamas","2002","1576.81",""
"Bahamas","2001","1569.476",""
"Bahamas","2000","1668.485",""
"Bahamas","1999","1675.819",""
"Bahamas","1998","1679.486",""
"Bahamas","1997","1364.124",""
"Bahamas","1996","1668.485",""
"Bahamas","1995","1683.153",""
"Bahamas","1994","1686.82",""
"Bahamas","1993","1701.488",""
"Bahamas","1992","1793.163",""
"Bahamas","1991","1782.162",""
"Bahamas","1990","1950.844",""
"Bahrain","2011","23439.464",""
"Bahrain","2010","23252.447",""
"Bahrain","2009","21704.973",""
"Bahrain","2008","24011.516",""
"Bahrain","2007","22013.001",""
"Bahrain","2006","18830.045",""
"Bahrain","2005","19207.746",""
"Bahrain","2004","17509.925",""
"Bahrain","2003","16468.497",""
"Bahrain","2002","15698.427",""
"Bahrain","2001","13927.266",""
"Bahrain","2000","18643.028",""
"Bahrain","1999","18019.638",""
"Bahrain","1998","18404.673",""
"Bahrain","1997","17319.241",""
"Bahrain","1996","15621.42",""
"Bahrain","1995","16021.123",""
"Bahrain","1994","15969.785",""
"Bahrain","1993","15702.094",""
"Bahrain","1992","11455.708",""
"Bahrain","1991","12335.788",""
"Bahrain","1990","12665.818",""
"Bangladesh","2011","57069.521",""
"Bangladesh","2010","56152.771",""
"Bangladesh","2009","52790.132",""
"Bangladesh","2008","49581.507",""
"Bangladesh","2007","46886.262",""
"Bangladesh","2006","48136.709",""
"Bangladesh","2005","37553.747",""
"Bangladesh","2004","39750.28",""
"Bangladesh","2003","33883.08",""
"Bangladesh","2002","33707.064",""
"Bangladesh","2001","32456.617",""
"Bangladesh","2000","27869.2",""
"Bangladesh","1999","25236.294",""
"Bangladesh","1998","24048.186",""
"Bangladesh","1997","25063.945",""
"Bangladesh","1996","24029.851",""
"Bangladesh","1995","22816.074",""
"Bangladesh","1994","18969.391",""
"Bangladesh","1993","17407.249",""
"Bangladesh","1992","17748.28",""
"Bangladesh","1991","15940.449",""
"Bangladesh","1990","15533.412",""
"Barbados","2011","1565.809",""
"Barbados","2010","1518.138",""
"Barbados","2009","1624.481",""
"Barbados","2008","1628.148",""
"Barbados","2007","1430.13",""
"Barbados","2006","1371.458",""
"Barbados","2005","1353.123",""
"Barbados","2004","1294.451",""
"Barbados","2003","1268.782",""
"Barbados","2002","1228.445",""
"Barbados","2001","1221.111",""
"Barbados","2000","1188.108",""
"Barbados","1999","1210.11",""
"Barbados","1998","1140.437",""
"Barbados","1997","902.082",""
"Barbados","1996","850.744",""
"Barbados","1995","828.742",""
"Barbados","1994","748.068",""
"Barbados","1993","1114.768",""
"Barbados","1992","979.089",""
"Barbados","1991","1206.443",""
"Barbados","1990","1074.431",""
"Belarus","2011","63303.421",""
"Belarus","2010","62221.656",""
"Belarus","2009","60292.814",""
"Belarus","2008","62815.71",""
"Belarus","2007","60281.813",""
"Belarus","2006","61829.287",""
"Belarus","2005","59064.369",""
"Belarus","2004","58037.609",""
"Belarus","2003","53721.55",""
"Belarus","2002","52390.429",""
"Belarus","2001","52595.781",""
"Belarus","2000","53468.527",""
"Belarus","1999","55819.074",""
"Belarus","1998","57597.569",""
"Belarus","1997","59519.077",""
"Belarus","1996","60157.135",""
"Belarus","1995","62118.98",""
"Belarus","1994","65914.325",""
"Belarus","1993","74451.101",""
"Belarus","1992","87487.286",""
"Belgium","2011","97765.887",""
"Belgium","2010","109093.25",""
"Belgium","2009","104021.789",""
"Belgium","2008","103882.443",""
"Belgium","2007","103215.049",""
"Belgium","2006","106775.706",""
"Belgium","2005","108297.511",""
"Belgium","2004","110908.415",""
"Belgium","2003","114564.414",""
"Belgium","2002","107098.402",""
"Belgium","2001","114315.058",""
"Belgium","2000","114894.444",""
"Belgium","1999","115085.128",""
"Belgium","1998","118374.427",""
"Belgium","1997","115341.818",""
"Belgium","1996","118059.065",""
"Belgium","1995","112327.544",""
"Belgium","1994","112334.878",""
"Belgium","1993","107652.119",""
"Belgium","1992","111968.178",""
"Belgium","1991","110959.753",""
"Belgium","1990","106049.64",""
"Belize","2011","550.05",""
"Belize","2010","553.717",""
"Belize","2009","469.376",""
"Belize","2008","451.041",""
"Belize","2007","458.375",""
"Belize","2006","432.706",""
"Belize","2005","414.371",""
"Belize","2004","396.036",""
"Belize","2003","385.035",""
"Belize","2002","366.7",""
"Belize","2001","711.398",""
"Belize","2000","689.396",""
"Belize","1999","601.388",""
"Belize","1998","370.367",""
"Belize","1997","388.702",""
"Belize","1996","308.028",""
"Belize","1995","377.701",""
"Belize","1994","374.034",""
"Belize","1993","377.701",""
"Belize","1992","355.699",""
"Belize","1991","359.366",""
"Belize","1990","311.695",""
"Benin","2011","4987.12",""
"Benin","2010","5152.135",""
"Benin","2009","4752.432",""
"Benin","2008","4488.408",""
"Benin","2007","4495.742",""
"Benin","2006","3872.352",""
"Benin","2005","2394.551",""
"Benin","2004","2508.228",""
"Benin","2003","2354.214",""
"Benin","2002","2079.189",""
"Benin","2001","1815.165",""
"Benin","2000","1598.812",""
"Benin","1999","1562.142",""
"Benin","1998","1213.777",""
"Benin","1997","1217.444",""
"Benin","1996","1265.115",""
"Benin","1995","1327.454",""
"Benin","1994","1265.115",""
"Benin","1993","1133.103",""
"Benin","1992","905.749",""
"Benin","1991","828.742",""
"Benin","1990","715.065",""
"Bermuda","2011","392.369",""
"Bermuda","2010","476.71",""
"Bermuda","2009","465.709",""
"Bermuda","2008","388.702",""
"Bermuda","2007","517.047",""
"Bermuda","2006","520.714",""
"Bermuda","2005","443.707",""
"Bermuda","2004","671.061",""
"Bermuda","2003","509.713",""
"Bermuda","2002","524.381",""
"Bermuda","2001","495.045",""
"Bermuda","2000","495.045",""
"Bermuda","1999","495.045",""
"Bermuda","1998","462.042",""
"Bermuda","1997","476.71",""
"Bermuda","1996","476.71",""
"Bermuda","1995","465.709",""
"Bermuda","1994","473.043",""
"Bermuda","1993","480.377",""
"Bermuda","1992","407.037",""
"Bermuda","1991","509.713",""
"Bermuda","1990","597.721",""
"Bhutan","2011","561.051",""
"Bhutan","2010","487.711",""
"Bhutan","2009","388.702",""
"Bhutan","2008","421.705",""
"Bhutan","2007","392.369",""
"Bhutan","2006","392.369",""
"Bhutan","2005","396.036",""
"Bhutan","2004","308.028",""
"Bhutan","2003","377.701",""
"Bhutan","2002","418.038",""
"Bhutan","2001","388.702",""
"Bhutan","2000","399.703",""
"Bhutan","1999","385.035",""
"Bhutan","1998","385.035",""
"Bhutan","1997","396.036",""
"Bhutan","1996","304.361",""
"Bhutan","1995","249.356",""
"Bhutan","1994","212.686",""
"Bhutan","1993","187.017",""
"Bhutan","1992","216.353",""
"Bhutan","1991","187.017",""
"Bhutan","1990","128.345",""
"Bolivia","2011","16120.132",""
"Bolivia","2010","15350.062",""
"Bolivia","2009","14246.295",""
"Bolivia","2008","13556.899",""
"Bolivia","2007","12445.798",""
"Bolivia","2006","14730.339",""
"Bolivia","2005","12068.097",""
"Bolivia","2004","13083.856",""
"Bolivia","2003","14128.951",""
"Bolivia","2002","9567.203",""
"Bolivia","2001","9823.893",""
"Bolivia","2000","10223.596",""
"Bolivia","1999","11243.022",""
"Bolivia","1998","11455.708",""
"Bolivia","1997","11026.669",""
"Bolivia","1996","10014.577",""
"Bolivia","1995","9460.86",""
"Bolivia","1994","8936.479",""
"Bolivia","1993","8063.733",""
"Bolivia","1992","6673.94",""
"Bolivia","1991","5797.527",""
"Bolivia","1990","5526.169",""
"Bosnia and Herzegovina","2011","23747.492",""
"Bosnia and Herzegovina","2010","21147.589",""
"Bosnia and Herzegovina","2009","20615.874",""
"Bosnia and Herzegovina","2008","20087.826",""
"Bosnia and Herzegovina","2007","17590.599",""
"Bosnia and Herzegovina","2006","17564.93",""
"Bosnia and Herzegovina","2005","16204.473",""
"Bosnia and Herzegovina","2004","15610.419",""
"Bosnia and Herzegovina","2003","14488.317",""
"Bosnia and Herzegovina","2002","14301.3",""
"Bosnia and Herzegovina","2001","13362.548",""
"Bosnia and Herzegovina","2000","13787.92",""
"Bosnia and Herzegovina","1999","10377.61",""
"Bosnia and Herzegovina","1998","10593.963",""
"Bosnia and Herzegovina","1997","8393.763",""
"Bosnia and Herzegovina","1996","4257.387",""
"Bosnia and Herzegovina","1995","3428.645",""
"Bosnia and Herzegovina","1994","3230.627",""
"Bosnia and Herzegovina","1993","2948.268",""
"Bosnia and Herzegovina","1992","4136.376",""
"Botswana","2011","4855.108",""
"Botswana","2010","5232.809",""
"Botswana","2009","4400.4",""
"Botswana","2008","4979.786",""
"Botswana","2007","4701.094",""
"Botswana","2006","4646.089",""
"Botswana","2005","4616.753",""
"Botswana","2004","4378.398",""
"Botswana","2003","4264.721",""
"Botswana","2002","4484.741",""
"Botswana","2001","4334.394",""
"Botswana","2000","4275.722",""
"Botswana","1999","3545.989",""
"Botswana","1998","3832.015",""
"Botswana","1997","3212.292",""
"Botswana","1996","3138.952",""
"Botswana","1995","3523.987",""
"Botswana","1994","3494.651",""
"Botswana","1993","3498.318",""
"Botswana","1992","3274.631",""
"Botswana","1991","2148.862",""
"Botswana","1990","2178.198",""
"Brazil","2011","439412.943",""
"Brazil","2010","419754.156",""
"Brazil","2009","367147.374",""
"Brazil","2008","387675.24",""
"Brazil","2007","363212.683",""
"Brazil","2006","347668.27",""
"Brazil","2005","347308.904",""
"Brazil","2004","337826.042",""
"Brazil","2003","321621.569",""
"Brazil","2002","332266.87",""
"Brazil","2001","337433.673",""
"Brazil","2000","327983.814",""
"Brazil","1999","320173.104",""
"Brazil","1998","312289.054",""
"Brazil","1997","300547.32",""
"Brazil","1996","284782.887",""
"Brazil","1995","258347.484",""
"Brazil","1994","242154.012",""
"Brazil","1993","230738.641",""
"Brazil","1992","220705.729",""
"Brazil","1991","219330.604",""
"Brazil","1990","208886.988",""
"British Virgin Islands","2011","176.016",""
"British Virgin Islands","2010","172.349",""
"British Virgin Islands","2009","165.015",""
"British Virgin Islands","2008","161.348",""
"British Virgin Islands","2007","150.347",""
"British Virgin Islands","2006","143.013",""
"British Virgin Islands","2005","132.012",""
"British Virgin Islands","2004","124.678",""
"British Virgin Islands","2003","121.011",""
"British Virgin Islands","2002","113.677",""
"British Virgin Islands","2001","106.343",""
"British Virgin Islands","2000","102.676",""
"British Virgin Islands","1999","102.676",""
"British Virgin Islands","1998","102.676",""
"British Virgin Islands","1997","99.009",""
"British Virgin Islands","1996","95.342",""
"British Virgin Islands","1995","84.341",""
"British Virgin Islands","1994","80.674",""
"British Virgin Islands","1993","73.34",""
"British Virgin Islands","1992","69.673",""
"British Virgin Islands","1991","66.006",""
"British Virgin Islands","1990","66.006",""
"Brunei Darussalam","2011","9743.219",""
"Brunei Darussalam","2010","8602.782",""
"Brunei Darussalam","2009","8573.446",""
"Brunei Darussalam","2008","10029.245",""
"Brunei Darussalam","2007","9053.823",""
"Brunei Darussalam","2006","4272.055",""
"Brunei Darussalam","2005","4620.42",""
"Brunei Darussalam","2004","4847.774",""
"Brunei Darussalam","2003","4877.11",""
"Brunei Darussalam","2002","4855.108",""
"Brunei Darussalam","2001","5753.523",""
"Brunei Darussalam","2000","6105.555",""
"Brunei Darussalam","1999","4231.718",""
"Brunei Darussalam","1998","5570.173",""
"Brunei Darussalam","1997","5361.154",""
"Brunei Darussalam","1996","5170.47",""
"Brunei Darussalam","1995","5097.13",""
"Brunei Darussalam","1994","5001.788",""
"Brunei Darussalam","1993","5273.146",""
"Brunei Darussalam","1992","5504.167",""
"Brunei Darussalam","1991","5548.171",""
"Brunei Darussalam","1990","6211.898",""
"Bulgaria","2011","49339.485",""
"Bulgaria","2010","44128.678",""
"Bulgaria","2009","42654.544",""
"Bulgaria","2008","50791.617",""
"Bulgaria","2007","52188.744",""
"Bulgaria","2006","48943.449",""
"Bulgaria","2005","47909.355",""
"Bulgaria","2004","46787.253",""
"Bulgaria","2003","47307.967",""
"Bulgaria","2002","44634.724",""
"Bulgaria","2001","46453.556",""
"Bulgaria","2000","43530.957",""
"Bulgaria","1999","43981.998",""
"Bulgaria","1998","48998.454",""
"Bulgaria","1997","51616.692",""
"Bulgaria","1996","56559.808",""
"Bulgaria","1995","58004.606",""
"Bulgaria","1994","54344.94",""
"Bulgaria","1993","68077.855",""
"Bulgaria","1992","54458.617",""
"Bulgaria","1991","58176.955",""
"Bulgaria","1990","75763.887",""
"Burkina Faso","2011","1932.509",""
"Burkina Faso","2010","1683.153",""
"Burkina Faso","2009","1664.818",""
"Burkina Faso","2008","1697.821",""
"Burkina Faso","2007","1646.483",""
"Burkina Faso","2006","1360.457",""
"Burkina Faso","2005","1125.769",""
"Burkina Faso","2004","1103.767",""
"Burkina Faso","2003","1078.098",""
"Burkina Faso","2002","1004.758",""
"Burkina Faso","2001","997.424",""
"Burkina Faso","2000","1041.428",""
"Burkina Faso","1999","931.418",""
"Burkina Faso","1998","861.745",""
"Burkina Faso","1997","806.74",""
"Burkina Faso","1996","707.731",""
"Burkina Faso","1995","627.057",""
"Burkina Faso","1994","645.392",""
"Burkina Faso","1993","627.057",""
"Burkina Faso","1992","630.724",""
"Burkina Faso","1991","627.057",""
"Burkina Faso","1990","586.72",""
"Burundi","2011","209.019",""
"Burundi","2010","194.351",""
"Burundi","2009","190.684",""
"Burundi","2008","190.684",""
"Burundi","2007","187.017",""
"Burundi","2006","187.017",""
"Burundi","2005","154.014",""
"Burundi","2004","198.018",""
"Burundi","2003","161.348",""
"Burundi","2002","212.686",""
"Burundi","2001","205.352",""
"Burundi","2000","289.693",""
"Burundi","1999","286.026",""
"Burundi","1998","293.36",""
"Burundi","1997","304.361",""
"Burundi","1996","319.029",""
"Burundi","1995","322.696",""
"Burundi","1994","333.697",""
"Burundi","1993","326.363",""
"Burundi","1992","308.028",""
"Burundi","1991","337.364",""
"Burundi","1990","293.36",""
"Cambodia","2011","4495.742",""
"Cambodia","2010","4187.714",""
"Cambodia","2009","4132.709",""
"Cambodia","2008","3975.028",""
"Cambodia","2007","3483.65",""
"Cambodia","2006","2999.606",""
"Cambodia","2005","2775.919",""
"Cambodia","2004","2445.889",""
"Cambodia","2003","2379.883",""
"Cambodia","2002","2207.534",""
"Cambodia","2001","2251.538",""
"Cambodia","2000","1976.513",""
"Cambodia","1999","1895.839",""
"Cambodia","1998","1950.844",""
"Cambodia","1997","1540.14",""
"Cambodia","1996","1617.147",""
"Cambodia","1995","1551.141",""
"Cambodia","1994","539.049",""
"Cambodia","1993","476.71",""
"Cambodia","1992","476.71",""
"Cambodia","1991","462.042",""
"Cambodia","1990","451.041",""
"Cameroon","2011","5661.848",""
"Cameroon","2010","6706.943",""
"Cameroon","2009","6673.94",""
"Cameroon","2008","5544.504",""
"Cameroon","2007","5834.197",""
"Cameroon","2006","3861.351",""
"Cameroon","2005","3696.336",""
"Cameroon","2004","3956.693",""
"Cameroon","2003","3795.345",""
"Cameroon","2002","3417.644",""
"Cameroon","2001","3421.311",""
"Cameroon","2000","3432.312",""
"Cameroon","1999","3080.28",""
"Cameroon","1998","3208.625",""
"Cameroon","1997","3215.959",""
"Cameroon","1996","4602.085",""
"Cameroon","1995","4363.73",""
"Cameroon","1994","3817.347",""
"Cameroon","1993","3898.021",""
"Cameroon","1992","3795.345",""
"Cameroon","1991","1111.101",""
"Cameroon","1990","1738.158",""
"Canada","2011","485463.129",""
"Canada","2010","496104.763",""
"Canada","2009","507424.792",""
"Canada","2008","544105.793",""
"Canada","2007","560801.644",""
"Canada","2006","550233.35",""
"Canada","2005","563071.517",""
"Canada","2004","552349.209",""
"Canada","2003","553185.285",""
"Canada","2002","519335.208",""
"Canada","2001","527926.989",""
"Canada","2000","534483.585",""
"Canada","1999","515462.856",""
"Canada","1998","506456.704",""
"Canada","1997","494601.293",""
"Canada","1996","479463.917",""
"Canada","1995","467527.832",""
"Canada","1994","456955.871",""
"Canada","1993","445665.178",""
"Canada","1992","440608.385",""
"Canada","1991","426780.128",""
"Canada","1990","435181.225",""
"Cape Verde","2011","425.372",""
"Cape Verde","2010","293.36",""
"Cape Verde","2009","304.361",""
"Cape Verde","2008","286.026",""
"Cape Verde","2007","370.367",""
"Cape Verde","2006","308.028",""
"Cape Verde","2005","293.36",""
"Cape Verde","2004","264.024",""
"Cape Verde","2003","253.023",""
"Cape Verde","2002","245.689",""
"Cape Verde","2001","209.019",""
"Cape Verde","2000","187.017",""
"Cape Verde","1999","172.349",""
"Cape Verde","1998","154.014",""
"Cape Verde","1997","143.013",""
"Cape Verde","1996","139.346",""
"Cape Verde","1995","113.677",""
"Cape Verde","1994","110.01",""
"Cape Verde","1993","102.676",""
"Cape Verde","1992","102.676",""
"Cape Verde","1991","91.675",""
"Cape Verde","1990","88.008",""
"Cayman Islands","2011","583.053",""
"Cayman Islands","2010","564.718",""
"Cayman Islands","2009","561.051",""
"Cayman Islands","2008","594.054",""
"Cayman Islands","2007","583.053",""
"Cayman Islands","2006","484.044",""
"Cayman Islands","2005","480.377",""
"Cayman Islands","2004","462.042",""
"Cayman Islands","2003","480.377",""
"Cayman Islands","2002","469.376",""
"Cayman Islands","2001","454.708",""
"Cayman Islands","2000","454.708",""
"Cayman Islands","1999","421.705",""
"Cayman Islands","1998","425.372",""
"Cayman Islands","1997","407.037",""
"Cayman Islands","1996","388.702",""
"Cayman Islands","1995","366.7",""
"Cayman Islands","1994","366.7",""
"Cayman Islands","1993","333.697",""
"Cayman Islands","1992","311.695",""
"Cayman Islands","1991","275.025",""
"Cayman Islands","1990","253.023",""
"Central African Republic","2011","286.026",""
"Central African Republic","2010","264.024",""
"Central African Republic","2009","234.688",""
"Central African Republic","2008","234.688",""
"Central African Republic","2007","234.688",""
"Central African Republic","2006","227.354",""
"Central African Republic","2005","212.686",""
"Central African Republic","2004","212.686",""
"Central African Republic","2003","234.688",""
"Central African Republic","2002","245.689",""
"Central African Republic","2001","245.689",""
"Central African Republic","2000","267.691",""
"Central African Republic","1999","264.024",""
"Central African Republic","1998","249.356",""
"Central African Republic","1997","245.689",""
"Central African Republic","1996","234.688",""
"Central African Republic","1995","234.688",""
"Central African Republic","1994","234.688",""
"Central African Republic","1993","223.687",""
"Central African Republic","1992","216.353",""
"Central African Republic","1991","205.352",""
"Central African Republic","1990","198.018",""
"Chad","2011","539.049",""
"Chad","2010","517.047",""
"Chad","2009","491.378",""
"Chad","2008","509.713",""
"Chad","2007","462.042",""
"Chad","2006","407.037",""
"Chad","2005","399.703",""
"Chad","2004","377.701",""
"Chad","2003","381.368",""
"Chad","2002","168.682",""
"Chad","2001","172.349",""
"Chad","2000","176.016",""
"Chad","1999","121.011",""
"Chad","1998","113.677",""
"Chad","1997","113.677",""
"Chad","1996","106.343",""
"Chad","1995","102.676",""
"Chad","1994","102.676",""
